review,classification,prediction,match,classifier_decision,probabilities,source
Good deal!,positive,positive,True,positive,"[2.969815250253305e-05, 0.0001521078374935314, 0.9998182654380798]",dynasent_r1
"A perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .",positive,positive,True,positive,"[0.04119253158569336, 0.3616926372051239, 0.5971148014068604]",sst_local
-LRB- Newton -RRB- wanders through CHARLIE completely unaware she needs to show some presence and star quality .,negative,negative,True,negative,"[0.9541741013526917, 0.04377547651529312, 0.002050478244200349]",sst_local
"After seeing SWEPT AWAY , I feel sorry for Madonna .",negative,negative,True,negative,"[0.7905104160308838, 0.1428460329771042, 0.06664357334375381]",sst_local
"It virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",negative,negative,True,negative,"[0.6469559669494629, 0.34120580554008484, 0.011838268488645554]",sst_local
Like shoveling blizzards and December Browns games.,neutral,neutral,True,neutral,"[0.00035571091575548053, 0.9915508031845093, 0.008093465119600296]",dynasent_r1
Most of the meats are marinaded and are of fairly average grade. They are really tasty.,positive,positive,True,positive,"[6.844812742201611e-05, 9.435892570763826e-05, 0.9998371601104736]",dynasent_r2
(I do).,neutral,neutral,True,neutral,"[0.00231153704226017, 0.9770756959915161, 0.02061283029615879]",dynasent_r1
Undercover Brother does n't go far enough .,negative,negative,True,negative,"[0.9770421981811523, 0.01529195997864008, 0.007665922865271568]",sst_local
A restaurant should never be able turn the tide of happiness from positive to negative but they accomplished it.,negative,negative,True,positive,"[0.3738330006599426, 0.007564858067780733, 0.6186021566390991]",dynasent_r1
Too sincere to exploit its subjects and too honest to manipulate its audience .,neutral,positive,False,positive,"[0.055147044360637665, 0.32969164848327637, 0.6151612997055054]",sst_local
"Working from Elliott 's memoir , Rohmer fashions the sort of delicate , articulate character - and - relationship study he 's favored for decades .",positive,positive,True,positive,"[2.7772225621447433e-06, 0.0048876251094043255, 0.9951096177101135]",sst_local
Everything is well made and the staff and owner is crazy friendly!! I would go there more often if it was not so darn expensive.,positive,positive,True,positive,"[0.0013443906791508198, 0.0002449945022817701, 0.9984105825424194]",dynasent_r2
"For some reason, they shredded the scallops. it was very odd, but they have a chef that really knows how to make interesting meals and I was surprised on how good it was.",positive,positive,True,positive,"[8.109842747217044e-05, 9.867207700153813e-05, 0.9998202919960022]",dynasent_r2
"Somehow we 're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become G.I. Jane .",negative,negative,True,negative,"[0.6152725219726562, 0.36310675740242004, 0.02162080444395542]",sst_local
night stay in August.,neutral,neutral,True,neutral,"[0.0007277829572558403, 0.9899963140487671, 0.009275871329009533]",dynasent_r1
"Matthew McConaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",negative,negative,True,neutral,"[0.33414357900619507, 0.6428706645965576, 0.022985752671957016]",sst_local
The waitress service was exceptoinal.,positive,positive,True,positive,"[0.17965853214263916, 0.09927630424499512, 0.7210652232170105]",dynasent_r1
The movie has lots of dancing and fabulous music .,positive,positive,True,positive,"[0.00010362109605921432, 0.001462240470573306, 0.9984341263771057]",sst_local
I only came here because there's deal going on.,neutral,neutral,True,neutral,"[0.005273137241601944, 0.9613721966743469, 0.033354684710502625]",dynasent_r2
Stay at the Hard Rock it is so affordable and clean!,positive,positive,True,positive,"[6.926597507117549e-06, 4.237547909724526e-05, 0.9999507665634155]",dynasent_r1
I've been forced to post my comments because Marcello's got a groupon out right now.,neutral,neutral,True,neutral,"[0.002232380909845233, 0.9912117123603821, 0.006555934436619282]",dynasent_r2
"So good tasting, but  on par with Montreal.",positive,positive,True,positive,"[0.0003058097790926695, 0.00021270113938953727, 0.9994814991950989]",dynasent_r2
football food) and sitting at the bar.,neutral,neutral,True,neutral,"[8.03256916697137e-05, 0.9943524599075317, 0.005567196290940046]",dynasent_r1
"Long after you leave Justine , you 'll be wondering what will happen to her and wishing her the best -- whatever that might mean .",neutral,positive,False,positive,"[0.025654753670096397, 0.34012746810913086, 0.6342177391052246]",sst_local
More on my blog www.sarainthecity.ca/2016/10/17/cool-n2-nitrogen-ice-cream/,neutral,neutral,True,neutral,"[0.0004388210945762694, 0.9938997030258179, 0.005661462899297476]",dynasent_r1
I am new to the world of vision correction.,neutral,neutral,True,neutral,"[0.0001537496136734262, 0.9933261871337891, 0.006520078517496586]",dynasent_r1
"Before this, I'd frequent AMC theatre at Town Square because their facilities were clean and comfortable.",positive,positive,True,positive,"[4.166337021160871e-05, 0.001654801075346768, 0.9983035326004028]",dynasent_r1
"` Charly ' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy ...",neutral,negative,False,negative,"[0.5947695970535278, 0.37757959961891174, 0.02765083685517311]",sst_local
"Finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .",positive,positive,True,positive,"[6.063058208383154e-06, 0.00414144666865468, 0.9958524703979492]",sst_local
"Nothing Denis has made before , like Beau Travil and Nenette et Boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",negative,negative,True,positive,"[0.0023499755188822746, 0.09995800256729126, 0.8976920247077942]",sst_local
Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,positive,positive,True,positive,"[0.02434568852186203, 0.24344100058078766, 0.7322132587432861]",sst_local
I wish it would have been a little fresher.,negative,negative,True,negative,"[0.9711745977401733, 0.007478552404791117, 0.02134682424366474]",dynasent_r1
"A recent favourite at Sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of Def Leppard 's Pyromania .",positive,positive,True,positive,"[0.011281218379735947, 0.015238986350595951, 0.9734798073768616]",sst_local
"Painful to watch , but viewers willing to take a chance will be rewarded with two of the year 's most accomplished and riveting film performances .",positive,positive,True,positive,"[4.78026777273044e-05, 0.0030980538576841354, 0.9968542456626892]",sst_local
What's my bottom line?,neutral,neutral,True,neutral,"[0.0031615635380148888, 0.9928606152534485, 0.003977814223617315]",dynasent_r1
"Greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",positive,positive,True,positive,"[4.4087335027143126e-07, 0.0009184797527268529, 0.999081015586853]",sst_local
If you look at my profile..,neutral,neutral,True,neutral,"[0.000222270522499457, 0.9942241311073303, 0.005553600378334522]",dynasent_r1
Coleslaw was very warm.,negative,negative,True,negative,"[0.9624792337417603, 0.027510926127433777, 0.01000986061990261]",dynasent_r1
"The manager I spoke with was one of the nicest most professional people I have spoken to, I do have to say.",positive,positive,True,positive,"[5.431421959656291e-05, 0.00032229573116637766, 0.9996232986450195]",dynasent_r1
I was there on 5/10 Saturday.,neutral,neutral,True,neutral,"[0.0006970505928620696, 0.9730989336967468, 0.026204043999314308]",dynasent_r1
"It 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",positive,positive,True,positive,"[0.02140977792441845, 0.1547834277153015, 0.8238068222999573]",sst_local
Let me start with - i really enjoy Gallo Blanco.,positive,positive,True,positive,"[6.768228786313557e-07, 3.1598949135513976e-05, 0.9999676942825317]",dynasent_r1
John McTiernan 's botched remake may be subtler than Norman Jewison 's 1975 ultraviolent futuristic corporate-sports saga .,negative,negative,True,negative,"[0.8455454111099243, 0.14739125967025757, 0.007063300348818302]",sst_local
Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,True,positive,"[4.246213848091429e-06, 0.00010720119462348521, 0.99988853931427]",dynasent_r2
It could  be called Crema Catalan.,neutral,neutral,True,neutral,"[0.0005115584353916347, 0.9968540072441101, 0.0026344743091613054]",dynasent_r1
"Too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , David Arquette .",negative,negative,True,negative,"[0.9288392066955566, 0.06698065251111984, 0.00418017478659749]",sst_local
The movie gets muted and routine .,negative,negative,True,negative,"[0.9760929346084595, 0.022626861929893494, 0.0012801610864698887]",sst_local
"Still , I 'm not quite sure what the point is ...",negative,neutral,False,neutral,"[0.3407825827598572, 0.653752863407135, 0.005464572925120592]",sst_local
Travelocity = SCAM!!,negative,negative,True,negative,"[0.9417482018470764, 0.02123856730759144, 0.03701319918036461]",dynasent_r1
Now the last few have improved the facilities greatly. awesome,positive,positive,True,positive,"[2.9743781851720996e-05, 8.059339597821236e-05, 0.999889612197876]",dynasent_r2
"With a cast that includes some of the top actors working in independent film , Lovely & Amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives .",positive,positive,True,positive,"[1.7988597392104566e-05, 0.0029064398258924484, 0.9970756769180298]",sst_local
I've avoided it for so long because even the thought of Swenson's is painful when you have moved away from the area.,negative,negative,True,negative,"[0.9289606809616089, 0.06096464768052101, 0.010074639692902565]",dynasent_r1
At its best early on as it plays the culture clashes between the brothers .,positive,positive,True,positive,"[6.926673086127266e-05, 0.1398925632238388, 0.8600381016731262]",sst_local
I'm going to edit this until I do!,neutral,neutral,True,neutral,"[0.010937937535345554, 0.9742552042007446, 0.014806882478296757]",dynasent_r2
This dramatically shaky contest of wills only reiterates the old Hollywood saw : Evil is interesting and good is boring .,neutral,negative,False,negative,"[0.9595528841018677, 0.037066489458084106, 0.0033806373830884695]",sst_local
Make sure you get a punch card.,neutral,neutral,True,neutral,"[0.0022127050906419754, 0.9703080654144287, 0.02747924067080021]",dynasent_r1
OUTRAGEOUS HAPPY HOUR PRICING.,negative,negative,True,negative,"[0.9939879179000854, 0.0011680270545184612, 0.004844096954911947]",dynasent_r1
If you want good pizza I would recommend Gianni's pizza in hopewell.,positive,positive,True,positive,"[0.0002812937891576439, 0.00019602576503530145, 0.9995226860046387]",dynasent_r1
"I kind of thought this had to be a scam, really.",negative,negative,True,negative,"[0.9145441055297852, 0.07764822989702225, 0.007807708345353603]",dynasent_r1
The film is directed by Wally Wolodarsky from a script by Joe Jarvis and Greg Coolidge .,neutral,neutral,True,neutral,"[0.00015971309039741755, 0.9829584956169128, 0.016881810501217842]",sst_local
First I ask friend to suggest for reliable and expert skill dentist I need.,neutral,neutral,True,neutral,"[0.0035681675653904676, 0.8941102623939514, 0.10232152044773102]",dynasent_r1
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,negative,negative,True,negative,"[0.8569533228874207, 0.1369200050830841, 0.006126652471721172]",sst_local
"If this is satire , it 's the smug and self-congratulatory kind that lets the audience completely off the hook .",negative,negative,True,negative,"[0.981359601020813, 0.016146618872880936, 0.0024938436690717936]",sst_local
Beans are so easy even Taco Bell manages to not ruin them... Just saying!,negative,positive,False,positive,"[0.48602181673049927, 0.005843905732035637, 0.5081342458724976]",dynasent_r1
"Our hike started out on a well maintained trail, till we hit rock, then we were on route.",neutral,positive,False,positive,"[0.00012515489652287215, 0.055887289345264435, 0.9439876079559326]",dynasent_r1
The Thirsty Beaver is a restaurant I have never been to but I will go someday most likely.,neutral,neutral,True,positive,"[0.0030085165053606033, 0.2819145619869232, 0.7150769233703613]",dynasent_r2
I'm not putting up with incompetent service,negative,negative,True,negative,"[0.9347909092903137, 0.06191058084368706, 0.0032985543366521597]",dynasent_r2
I left and within 5 minutes smudged one finger beyond recognition so I drove back and they very nicely fixed it for me.,positive,positive,True,positive,"[0.06674672663211823, 0.0021870045457035303, 0.9310663342475891]",dynasent_r1
"Why he was given free reign over this project -- he wrote , directed , starred and produced -- is beyond me .",negative,negative,True,negative,"[0.9371972680091858, 0.037485815584659576, 0.02531694993376732]",sst_local
But c'mon!,neutral,neutral,True,neutral,"[0.17668795585632324, 0.7980373501777649, 0.025274673476815224]",dynasent_r1
It 's as flat as an open can of pop left sitting in the sun .,negative,negative,True,negative,"[0.9728187322616577, 0.025757893919944763, 0.0014233880210667849]",sst_local
"I've seen my mom get makeup done before, and she's usually always over-done.",negative,neutral,False,neutral,"[0.15971091389656067, 0.8124372363090515, 0.027851860970258713]",dynasent_r1
An awkward and indigestible movie .,negative,negative,True,negative,"[0.98954176902771, 0.0094447685405612, 0.001013434142805636]",sst_local
Maria has an attitude.,negative,negative,True,negative,"[0.9948757290840149, 0.0037061907351017, 0.0014180376892909408]",dynasent_r1
"The place was off the beaten path, and you had to look for it.",neutral,neutral,True,neutral,"[0.0021844522561877966, 0.8567497134208679, 0.1410657912492752]",dynasent_r2
"That is why I usually don't go to Mexican restaurants, as they just load things with cheese, fat and some kind of tortilla and call it Mexican.",negative,negative,True,negative,"[0.6244980096817017, 0.3725395202636719, 0.002962422790005803]",dynasent_r1
"Then for dinner to try to order a somewhat responsible dinner, I ordered the steamed chilean sea bass in a soy-ponzo sauce over wilted spinach.",neutral,neutral,True,neutral,"[0.0003063600743189454, 0.9814537763595581, 0.018239913508296013]",dynasent_r1
"He had a personal tragedy that weekend and was unable to work, but his replacement was terrible.",negative,negative,True,negative,"[0.9247987270355225, 0.02348906546831131, 0.0517122708261013]",dynasent_r1
"All in all, we had a pleasant meal here. incredible",positive,positive,True,positive,"[1.6838719602674246e-05, 0.00013078656047582626, 0.9998524188995361]",dynasent_r2
My husbands steak was medium well and he ordered medium rare.,negative,negative,True,neutral,"[0.011049458757042885, 0.972456693649292, 0.01649382710456848]",dynasent_r1
I like this stuff.,positive,positive,True,positive,"[3.5592758962366133e-08, 0.00029424286913126707, 0.9997057318687439]",dynasent_r2
What a terrific place that was.,positive,positive,True,positive,"[1.6435895986433025e-06, 6.284168193815276e-05, 0.999935507774353]",dynasent_r1
Started getting sick and not feeling so well during the wait.,negative,negative,True,negative,"[0.9460703134536743, 0.05212445929646492, 0.0018051221268251538]",dynasent_r1
There 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .,positive,positive,True,positive,"[4.605287904269062e-05, 0.008220947347581387, 0.9917329549789429]",sst_local
"But as a movie , it 's a humorless , disjointed mess .",negative,negative,True,negative,"[0.9761091470718384, 0.022797871381044388, 0.0010929979616776109]",sst_local
This formulaic chiller will do little to boost Stallone 's career .,negative,negative,True,negative,"[0.987622082233429, 0.01160402875393629, 0.0007738804561085999]",sst_local
"It does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",positive,positive,True,positive,"[5.121944468555739e-07, 0.001978846499696374, 0.9980206489562988]",sst_local
These guys are CROOKS.,negative,negative,True,negative,"[0.9883103370666504, 0.0028336418326944113, 0.008856148459017277]",dynasent_r1
"Walked in to a very warm cluttered place on a hot Cleveland morning, no AC, no fans.",negative,negative,True,negative,"[0.981192946434021, 0.015090199187397957, 0.003716900013387203]",dynasent_r1
The dishes were nasty,negative,negative,True,negative,"[0.9984086155891418, 0.00048174511175602674, 0.0011096008820459247]",dynasent_r2
It is a great restaurant place to eat outside if you love flies and bees in your face.,negative,negative,True,negative,"[0.8242224454879761, 0.0732680931687355, 0.10250949114561081]",dynasent_r2
"I wanted to go into the bathroom, but it was terrible when I did it.",negative,negative,True,negative,"[0.9980494976043701, 0.0008483371348120272, 0.0011022170074284077]",dynasent_r2
"Unlike his directorial efforts , La Femme Nikita and The Professional , The Transporter lacks Besson 's perspective as a storyteller .",negative,negative,True,negative,"[0.8730561137199402, 0.11886407434940338, 0.00807974860072136]",sst_local
The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,positive,True,positive,"[0.0046800230629742146, 0.07510392367839813, 0.9202159643173218]",dynasent_r2
Several degrees shy of the gross-out contests one expects from current teen fare .,neutral,negative,False,negative,"[0.6090044975280762, 0.25274717807769775, 0.1382482796907425]",sst_local
I checked with other companies and ultimately decided to go with Noble because of their reviews.,positive,neutral,False,neutral,"[0.00015738062211312354, 0.9438926577568054, 0.05594997853040695]",dynasent_r1
"The good: Promptly took my call, scheduled an appointment and arrived on time.",positive,positive,True,positive,"[2.4477665192534914e-06, 0.00013076947652734816, 0.9998667240142822]",dynasent_r1
"For the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",positive,positive,True,positive,"[5.075922899777652e-07, 0.008897357620298862, 0.9911020994186401]",sst_local
Propelled not by characters but by caricatures .,negative,negative,True,negative,"[0.82743901014328, 0.16721171140670776, 0.0053492761217057705]",sst_local
"That sounds like a you problem, to be honest",neutral,negative,False,negative,"[0.72080397605896, 0.27268409729003906, 0.006511939689517021]",dynasent_r2
"Then there was the rawhide, I mean, flank steak.",negative,neutral,False,neutral,"[0.0035658287815749645, 0.9906800389289856, 0.005754141137003899]",dynasent_r1
Any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment .,negative,negative,True,negative,"[0.7456541657447815, 0.24800153076648712, 0.006344297435134649]",sst_local
A simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,positive,neutral,False,neutral,"[0.0011533915530890226, 0.7513265013694763, 0.2475200742483139]",sst_local
WHen she was done with the polish she she wiped my hands with a warm towel and clipped the cuticles on my thumbs!,positive,positive,True,positive,"[0.001562866847962141, 0.014671076089143753, 0.9837659597396851]",dynasent_r1
Go to a wonderful guy called Curtis.,positive,positive,True,positive,"[2.8487120289355516e-05, 0.004498700611293316, 0.9954728484153748]",dynasent_r1
"While not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in Girls Ca n't Swim .",positive,positive,True,positive,"[0.005653947591781616, 0.08718827366828918, 0.9071577787399292]",sst_local
The side of creamed spinach that's the texture of baby food has no equals.,positive,positive,True,positive,"[0.09033791720867157, 0.024282582104206085, 0.885379433631897]",dynasent_r2
They helped her set up the TV.,positive,neutral,False,neutral,"[0.0004066792025696486, 0.9828197360038757, 0.016773646697402]",dynasent_r2
"There are slow and repetitive parts , but it has just enough spice to keep it interesting .",positive,neutral,False,positive,"[0.00028405789635144174, 0.02140629105269909, 0.9783096313476562]",sst_local
A painfully leaden film destined for pre-dawn cable television slots .,negative,negative,True,negative,"[0.987797200679779, 0.011236594058573246, 0.0009661635267548263]",sst_local
My husband got his food first.,neutral,neutral,True,neutral,"[0.0009261060040444136, 0.9928426742553711, 0.006231231614947319]",dynasent_r1
I found it on Yelp.,neutral,neutral,True,neutral,"[0.00010578865476418287, 0.9956567287445068, 0.004237440414726734]",dynasent_r1
a compelling journey ... and `` His Best Friend Remembers '' is up there with the finest of specials .,positive,positive,True,positive,"[4.5351465814746916e-05, 0.0008058125386014581, 0.9991488456726074]",sst_local
They serve these huge crab legs that are already split and cracked so you don't have to spend an hour trying to suck a little piece of meat out of the shell.,positive,positive,True,positive,"[0.06503671407699585, 0.06296546012163162, 0.8719978332519531]",dynasent_r1
He then gave me a fairly awkward blow out (he seemed really inexperienced).,negative,negative,True,negative,"[0.9984208345413208, 0.0010136596392840147, 0.0005654771812260151]",dynasent_r1
"Nothing debases a concept comedy quite like the grinding of bad ideas , and Showtime is crammed full of them .",negative,negative,True,negative,"[0.9955424666404724, 0.0031230796594172716, 0.0013344582403078675]",sst_local
Any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes .,negative,negative,True,negative,"[0.9955663084983826, 0.0019489090191200376, 0.002484850585460663]",sst_local
"The pacing is glacial , the screenplay is stiff as a board , and things heat up only in the movie 's final scenes .",neutral,negative,False,negative,"[0.9740539193153381, 0.024016831070184708, 0.00192921981215477]",sst_local
Will we be back?,neutral,neutral,True,neutral,"[0.0013959057396277785, 0.9870538115501404, 0.011550347320735455]",dynasent_r1
"Having said that, some people question these AYCE Sushi joints for the same thing, and I have seen some things that were not good.",negative,neutral,False,neutral,"[0.14707016944885254, 0.7275180816650391, 0.1254117339849472]",dynasent_r1
"If you live around Rainbow blvd, Take the drive to Spring Mountain Rd for REAL Church's chicken!",positive,positive,True,positive,"[0.0007350334199145436, 0.04494849592447281, 0.9543164968490601]",dynasent_r1
"Bright seems alternately amused and disgusted with this material , and he ca n't help throwing in a few of his own touches .",neutral,neutral,True,neutral,"[0.010813076049089432, 0.5456915497779846, 0.44349542260169983]",sst_local
The carrots could have been a bit more slender.,negative,negative,True,negative,"[0.9844794869422913, 0.010027602314949036, 0.005492899566888809]",dynasent_r1
Frozen meat patties are disgusting except for this brand.,positive,positive,True,positive,"[0.3375707268714905, 0.31883329153060913, 0.343595951795578]",dynasent_r2
No more .,negative,negative,True,negative,"[0.6069182753562927, 0.38317441940307617, 0.009907294996082783]",sst_local
"Order two coffees at the drive thru, drive away and the coffee is COLD!",negative,negative,True,negative,"[0.4498125910758972, 0.1785479635000229, 0.3716394901275635]",dynasent_r1
"With my key in hand, I went upstairs to my room, only to discover someone else was living there.",negative,negative,True,neutral,"[0.4970812499523163, 0.4989168345928192, 0.004001907538622618]",dynasent_r1
I wish the owner only good things for this place.,positive,positive,True,positive,"[0.0006009768112562597, 0.0002172499953303486, 0.9991818070411682]",dynasent_r1
"While the glass slipper does n't quite fit , Pumpkin is definitely a unique modern fairytale .",neutral,positive,False,positive,"[0.0010604884009808302, 0.03530081361532211, 0.9636387228965759]",sst_local
"Her response was, ""What Do You Want Me To Do"" in a very brash tone.",negative,neutral,False,neutral,"[0.46308082342147827, 0.5347604751586914, 0.002158703748136759]",dynasent_r1
"that's because,  I was not toxicated at all!!",neutral,neutral,True,positive,"[0.01461324468255043, 0.4553649127483368, 0.5300218462944031]",dynasent_r1
"When conversation continued with Joey at the later date, my husband became frustrated and I decided to handle the situation with a level head.",negative,negative,True,negative,"[0.9869347810745239, 0.011935921385884285, 0.0011293069692328572]",dynasent_r1
Going to the website may be just as fun -LRB- and scary -RRB- as going to the film .,negative,positive,False,positive,"[0.2837243676185608, 0.3220368027687073, 0.3942388594150543]",sst_local
"If you want good food and great service, try a different place.",negative,negative,True,negative,"[0.5089961886405945, 0.19071753323078156, 0.30028635263442993]",dynasent_r2
This film is full of rabbits .,neutral,negative,False,negative,"[0.9613770842552185, 0.03387242183089256, 0.004750450607389212]",sst_local
Me and my few friends ride our bikes downtown for get some drinks and we stop here on my home.,neutral,neutral,True,neutral,"[0.0005932571366429329, 0.8625311851501465, 0.13687558472156525]",dynasent_r2
We were looking at the menu outside when the cashier came out to offer assistance or recommendations.,positive,neutral,False,neutral,"[0.00013771865633316338, 0.5846845507621765, 0.41517770290374756]",dynasent_r1
I got caught up in looking at the desert on the way to the canyon and lost track of time.,neutral,neutral,True,neutral,"[0.0005691325641237199, 0.9951387643814087, 0.004292057827115059]",dynasent_r1
Smokey all the way through the bar.,negative,neutral,False,neutral,"[0.177012100815773, 0.56291264295578, 0.26007524132728577]",dynasent_r1
MANY flies!,negative,negative,True,negative,"[0.9571766257286072, 0.03586690500378609, 0.0069564953446388245]",dynasent_r1
"It's my wedding, how can you make it up to me...YOU CANT!",negative,negative,True,negative,"[0.8533228039741516, 0.034364935010671616, 0.1123122051358223]",dynasent_r1
if I could give them zeros stars I would.,negative,negative,True,negative,"[0.9916028380393982, 0.0014240478631109, 0.006973085459321737]",dynasent_r1
It settles for being merely grim .,negative,negative,True,negative,"[0.9576590657234192, 0.03977668285369873, 0.0025641692336648703]",sst_local
"The Butcher's Pantry thinks it's a butcher shop - and it is a fantastic one - but more importantly, The Butcher's Pantry is beginning to realize that there is a definite need in Solon for great, locally owned restaurants and is quickly becoming one of them!",positive,positive,True,positive,"[1.5121210708457511e-05, 0.00045507928007282317, 0.9995298385620117]",dynasent_r1
"We are visiting from CA, so we just went to the closest ER to our hotel, which was Tempe St Luke's.",neutral,neutral,True,neutral,"[0.000359077617758885, 0.989294171333313, 0.010346787981688976]",dynasent_r1
I used to like El Jefe and want them to succeed.,positive,negative,False,negative,"[0.42146676778793335, 0.32775524258613586, 0.2507780194282532]",dynasent_r1
"We always ate here one while visiting from SoCal The crab buffet  ended a few years ago but we happened to be in town and noticed the buffet had crab on Friday night so we went
We waited for 1.5 hours in line started shortly after 7 pm.",negative,neutral,False,neutral,"[0.0712922066450119, 0.8837282061576843, 0.04497959837317467]",dynasent_r1
"I went since I knew I could get a new cable there after mine broke, as the place had my phone under warranty.",neutral,neutral,True,neutral,"[0.00017057472723536193, 0.9606999158859253, 0.03912947699427605]",dynasent_r2
"Edited and shot with a syncopated style mimicking the work of his subjects , Pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any MTV puffery .",positive,positive,True,positive,"[0.00021194631699472666, 0.007024433463811874, 0.9927635788917542]",sst_local
If it's worth collecting there's a good chance they have it.,positive,positive,True,positive,"[0.015086113475263119, 0.2776888608932495, 0.7072250247001648]",dynasent_r1
She issued me a refund with no problem.,positive,positive,True,positive,"[4.709200709385186e-07, 0.0017857907805591822, 0.9982137680053711]",dynasent_r1
When that time came she never returned my call but was very happy to sell me things such as grown crystals from her website.,negative,negative,True,positive,"[0.041536811739206314, 0.03763625770807266, 0.9208269119262695]",dynasent_r1
All of this was accompanied with a nice and inexpensive bottle of white wine which was served and presented as if it was a $300 bottle.,positive,positive,True,positive,"[0.3074489235877991, 0.015274063684046268, 0.6772770285606384]",dynasent_r1
Westfeldt and Juergensen exude a chemistry and comfort level that 's both saucy and endearing .,positive,positive,True,positive,"[2.895120815082919e-06, 0.004269424360245466, 0.9957277774810791]",sst_local
Son lost the only key fob to his truck.,negative,neutral,False,neutral,"[0.4357621371746063, 0.5579348206520081, 0.006303072907030582]",dynasent_r1
Employees standing around.,negative,negative,True,negative,"[0.5568387508392334, 0.43824130296707153, 0.004919934086501598]",dynasent_r1
Hopkins .,neutral,neutral,True,neutral,"[0.0031119477935135365, 0.9905102849006653, 0.006377719342708588]",sst_local
The film 's implicit premise is that the faith of the Tonga people is in every way inferior to that of John .,neutral,neutral,True,neutral,"[0.3051605820655823, 0.6837210655212402, 0.011118375696241856]",sst_local
It left no possibility for a futile attempt to make what was damaged look undamaged.,negative,negative,True,negative,"[0.47392600774765015, 0.34651267528533936, 0.1795613318681717]",dynasent_r1
sympathetically captures the often futile lifestyle of young people in modern Japan .,neutral,positive,False,positive,"[0.00024297363415826112, 0.01584448479115963, 0.9839125275611877]",sst_local
She laid into me!,negative,neutral,False,neutral,"[0.06951738893985748, 0.7844050526618958, 0.14607754349708557]",dynasent_r1
Then run to I-17 Collision.,neutral,neutral,True,neutral,"[0.016404012218117714, 0.9775229096412659, 0.006073025055229664]",dynasent_r1
I went to Campagnolo for the first time on my birthday. It was someone else's birthday so I didn't have fun.,negative,negative,True,negative,"[0.9567386507987976, 0.021444138139486313, 0.021817311644554138]",dynasent_r2
Not over done but BLACK.,negative,neutral,False,neutral,"[0.29639533162117004, 0.6417940855026245, 0.061810560524463654]",dynasent_r1
Thank you Crystal,positive,positive,True,positive,"[0.0004237527900841087, 0.3148594796657562, 0.6847168207168579]",dynasent_r1
Cheap place and it has used rubber seatings!,negative,negative,True,negative,"[0.9640421271324158, 0.006305665709078312, 0.02965213917195797]",dynasent_r2
We didn't order the edename appetizer and several sushi rolls to share.,neutral,neutral,True,neutral,"[0.0039363522082567215, 0.9944674968719482, 0.001596076530404389]",dynasent_r2
I ch3cked this ppace oit and peoppe went crazy for it.,positive,positive,True,positive,"[0.006222662515938282, 0.17923755943775177, 0.8145397901535034]",dynasent_r2
No. .,negative,neutral,False,neutral,"[0.3760308027267456, 0.6189322471618652, 0.0050369249656796455]",sst_local
Even those who would like to dismiss the film outright should find much to mull and debate .,neutral,positive,False,positive,"[0.0005903349374420941, 0.0018218691693618894, 0.9975878000259399]",sst_local
"If your senses have n't been dulled by slasher films and gorefests , if you 're a connoisseur of psychological horror , this is your ticket .",positive,positive,True,positive,"[0.0024470665957778692, 0.011461643502116203, 0.9860913157463074]",sst_local
"I understand that they might have been slow because they were waiting on an ingredient, but neither of the two ever said that.",negative,negative,True,positive,"[0.36087778210639954, 0.2446030080318451, 0.39451923966407776]",dynasent_r1
Some of their prices are ridiculously cheap.,positive,positive,True,positive,"[0.014779893681406975, 0.0015805616276338696, 0.9836395382881165]",dynasent_r1
I feel like any place I move will be a downgrade from this place!,positive,negative,False,negative,"[0.5179226398468018, 0.049311961978673935, 0.432765394449234]",dynasent_r1
