review,classification,prediction,match,classifier_decision,probabilities,source
"Thankfully, he left our children with their meals.",positive,positive,True,positive,"[0.007039744406938553, 0.0472581721842289, 0.9457021355628967]",dynasent_r1
Very clean store.,positive,positive,True,positive,"[5.894821879337542e-05, 9.412122017238289e-05, 0.9998468160629272]",dynasent_r1
The other flavoured bagels are not as good as they sit in the bin and does not move as quickly.,negative,negative,True,negative,"[0.9114223122596741, 0.009726316668093204, 0.07885128259658813]",dynasent_r1
When I mentioned my wife having to walk that far several of the young wise mouths said so what.,negative,negative,True,negative,"[0.7609288096427917, 0.23492881655693054, 0.004142391961067915]",dynasent_r1
Service Guy Peter and a couple of others in there along with his manager.,neutral,neutral,True,neutral,"[0.0028847118373960257, 0.978421151638031, 0.018694128841161728]",dynasent_r1
Flagged down the server to get in our order. she was smart,neutral,positive,False,positive,"[0.0013799932785332203, 0.035781435668468475, 0.9628385901451111]",dynasent_r2
There might be a morning party but I could never get up early enough to find out.,neutral,neutral,True,neutral,"[0.0059066093526780605, 0.9824789762496948, 0.011614404618740082]",dynasent_r2
To portray modern women the way director Davis has done is just unthinkable .,neutral,negative,False,positive,"[0.2602118253707886, 0.36029747128486633, 0.3794907033443451]",sst_local
"Blessed with immense physical prowess he may well be , but Ahola is simply not an actor .",negative,negative,True,negative,"[0.6553205251693726, 0.3271242082118988, 0.017555270344018936]",sst_local
I must say that the staff was very friendly tho.,positive,positive,True,positive,"[0.000139096038765274, 0.00018296386406291276, 0.9996780157089233]",dynasent_r1
Also ordered Turkey Club on croissant.,neutral,neutral,True,neutral,"[0.0007482944638468325, 0.9791152477264404, 0.020136479288339615]",dynasent_r1
I ate the banana bread & it was fine.,positive,neutral,False,positive,"[0.0001940296497195959, 0.001732323900796473, 0.9980735778808594]",dynasent_r1
The vegan dish on the menu here contains a lot of seafood.,neutral,negative,False,negative,"[0.6774755716323853, 0.3131624758243561, 0.009361956268548965]",dynasent_r2
Nair does capture the complexity of a big family and its trials and tribulations ...,positive,positive,True,positive,"[0.0002829108852893114, 0.009076190181076527, 0.9906408190727234]",sst_local
Doesn't get enough attention,positive,negative,False,negative,"[0.8553046584129333, 0.13630293309688568, 0.008392403833568096]",dynasent_r2
"Its direction , its script , and Weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",positive,neutral,False,positive,"[0.002739435061812401, 0.09580549597740173, 0.9014550447463989]",sst_local
"My coworkers and I decided, though, that they probably just serve whatever they can pick up on the street.",negative,neutral,False,neutral,"[0.3737812638282776, 0.6081019639968872, 0.018116779625415802]",dynasent_r2
I brought my little sister here for her 21st birthday and thought the Flamingo Hotel would be a nice and luxurious stay for us.,positive,positive,True,positive,"[0.0028609868604689837, 0.3945561647415161, 0.6025828719139099]",dynasent_r1
Anywhere but here.,negative,negative,True,negative,"[0.8174763321876526, 0.1779305636882782, 0.004593069199472666]",dynasent_r1
"It smacks of purely commercial motivation , with no great love for the original .",negative,negative,True,negative,"[0.9782097339630127, 0.021231262013316154, 0.000559063337277621]",sst_local
"I called back again, spoke with her and scheduled a time for them to come paint.",positive,neutral,False,neutral,"[0.0006876492989249527, 0.978050708770752, 0.02126157470047474]",dynasent_r1
The Good: The atmosphere was lovely.,positive,positive,True,positive,"[8.741787314647809e-05, 4.169810927123763e-05, 0.9998708963394165]",dynasent_r1
The meal was so bad.,negative,negative,True,negative,"[0.9994509816169739, 0.00011185485345777124, 0.00043717006337828934]",dynasent_r2
"If you are looking for a VW, give James a call.",positive,positive,True,positive,"[0.0002560915891081095, 0.12693065404891968, 0.8728132247924805]",dynasent_r1
"-LRB- Director Peter -RRB- Jackson and his crew have so steeped themselves in the majesty of Tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .",positive,positive,True,positive,"[7.245141023304313e-05, 0.0006232609157450497, 0.9993042945861816]",sst_local
I did notice some table get serve better than other.,negative,negative,True,negative,"[0.8664340376853943, 0.03759029880166054, 0.09597574919462204]",dynasent_r1
My partner and I went down to grab dinner yesterday around 8.,neutral,neutral,True,neutral,"[0.00034207344288006425, 0.9660125970840454, 0.033645350486040115]",dynasent_r1
"Bad Company leaves a bad taste , not only because of its bad-luck timing , but also the staleness of its script .",negative,negative,True,negative,"[0.9943503737449646, 0.005389021709561348, 0.00026066775899380445]",sst_local
"When fajitas first came on the scene years ago, they were tasty, spicy and peppery.",positive,positive,True,positive,"[0.00011888438166351989, 0.003180914791300893, 0.9967001080513]",dynasent_r1
I decided I would go back and try them again today thinking they got their act together since the last time.,negative,negative,True,negative,"[0.7696263194084167, 0.2183092087507248, 0.012064511887729168]",dynasent_r1
"It 's also clear from the start that The Transporter is running purely on adrenaline , and once the initial high wears off , the film 's shortcomings start to shine through .",neutral,negative,False,negative,"[0.9063907861709595, 0.0924670621752739, 0.0011421353556215763]",sst_local
The rest of the menu will cost 4.95. cheap right?,positive,positive,True,positive,"[0.0045577120035886765, 0.13188594579696655, 0.8635563254356384]",dynasent_r2
It was pretty packed but the place filled of smoke.,negative,negative,True,negative,"[0.9907442927360535, 0.0017216955311596394, 0.007534015458077192]",dynasent_r1
"It does n't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''",neutral,negative,False,negative,"[0.4032680094242096, 0.3067654073238373, 0.28996655344963074]",sst_local
Will come back for my next treatment in about 4 months.,positive,neutral,False,neutral,"[0.00038379611214622855, 0.7988513112068176, 0.2007649540901184]",dynasent_r1
There was much seasoning on any of the platter and the marinara tasted cheap and bland as well.,negative,negative,True,negative,"[0.9991282820701599, 9.243527165381238e-05, 0.0007793004042468965]",dynasent_r2
I went with 3 friends.,neutral,neutral,True,neutral,"[0.0005404151743277907, 0.9481779336929321, 0.051281604915857315]",dynasent_r1
It's a SCAM !,negative,negative,True,negative,"[0.9973267316818237, 0.0021917857229709625, 0.0004814859130419791]",dynasent_r1
Filmmakers have to dig deep to sink this low .,negative,negative,True,negative,"[0.978101909160614, 0.0203457772731781, 0.0015522305620834231]",sst_local
Go see it and enjoy .,positive,positive,True,positive,"[7.650836778338999e-05, 9.060266893357038e-05, 0.9998328685760498]",sst_local
All of the eel rolls sold here are great for camouflaging the smell of dead bodies in the back.,negative,negative,True,negative,"[0.983909547328949, 0.0013236799277365208, 0.014766807667911053]",dynasent_r2
"The ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece .",neutral,positive,False,positive,"[0.002865429501980543, 0.07789865881204605, 0.9192358255386353]",sst_local
Jirí Hubac 's script is a gem .,positive,positive,True,positive,"[0.0002076001837849617, 8.792566950432956e-05, 0.9997044205665588]",sst_local
This was the tip of the iceberg.,neutral,neutral,True,neutral,"[0.08344893157482147, 0.8986654877662659, 0.01788562536239624]",dynasent_r1
"A very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .",positive,positive,True,positive,"[2.2345639081322588e-05, 0.0004067194531671703, 0.999570906162262]",sst_local
My friend enjoyed her lasagna which was drenched in extra sauce.,positive,positive,True,positive,"[0.2041015625, 0.008348696865141392, 0.7875497937202454]",dynasent_r1
"For me , this opera is n't a favorite , so it 's a long time before the fat lady sings .",negative,negative,True,negative,"[0.9579892754554749, 0.04056866839528084, 0.0014420350780710578]",sst_local
Seeing a pattern here?,neutral,neutral,True,neutral,"[0.002162144985049963, 0.9827373623847961, 0.015100502409040928]",dynasent_r1
I am no fan of clothes shopping.,negative,negative,True,negative,"[0.6817331910133362, 0.3141873776912689, 0.004079486709088087]",dynasent_r1
I ordered the Croque Madame which is a ham and cheese on brioche with a fried egg on top.,neutral,neutral,True,neutral,"[0.00027042118017561734, 0.970421314239502, 0.029308252036571503]",dynasent_r1
But bell service and house keeping was good.,positive,positive,True,positive,"[8.603985770605505e-05, 5.534353476832621e-05, 0.9998586177825928]",dynasent_r1
"If you're curious, you can get the evening special. ",neutral,neutral,True,neutral,"[0.0009890932124108076, 0.9352953433990479, 0.06371551752090454]",dynasent_r2
"Parker holds true to Wilde 's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .",positive,neutral,False,positive,"[0.0043399762362241745, 0.08798365294933319, 0.9076763987541199]",sst_local
"A broadly played , lowbrow comedy in which the cast delivers mildly amusing performances and no farm animals were injured by any of the gags .",positive,neutral,False,neutral,"[0.03476763889193535, 0.48388537764549255, 0.4813470244407654]",sst_local
"The film would work much better as a video installation in a museum , where viewers would be free to leave .",negative,negative,True,negative,"[0.6180949807167053, 0.36134135723114014, 0.02056366205215454]",sst_local
Wors place to grab lunch.,negative,negative,True,neutral,"[0.0017495141364634037, 0.9151801466941833, 0.08307033777236938]",dynasent_r2
"A lousy movie that 's not merely unwatchable , but also unlistenable .",negative,negative,True,negative,"[0.9988964796066284, 0.0008437578217126429, 0.0002596877166070044]",sst_local
Finding comfortable fit is a day's labor.,neutral,negative,False,negative,"[0.6761852502822876, 0.31135207414627075, 0.012462727725505829]",dynasent_r2
"But I didn't trust them( see my full review on Active)
A lady answered the phone and told me to bring my van in to see if I really needed new calipers.",negative,negative,True,negative,"[0.8360623121261597, 0.16122040152549744, 0.0027173361741006374]",dynasent_r1
"I was shocked when he offered to order me a brand new spa with the missing jet and agreed to pay for the crane, installation, setup and everything.",positive,positive,True,positive,"[0.00031428973306901753, 0.0068574631586670876, 0.9928283095359802]",dynasent_r1
I will be returning for future purchase.,positive,positive,True,positive,"[0.0003407438925933093, 0.00021284077956806868, 0.999446451663971]",dynasent_r1
Begins as a promising meditation on one of America 's most durable obsessions but winds up as a slender cinematic stunt .,negative,negative,True,negative,"[0.7497987747192383, 0.2461123764514923, 0.004088826477527618]",sst_local
"He was shocked, apparently, no one had ever offered to help him get laced into a corset before.",neutral,neutral,True,neutral,"[0.10234195739030838, 0.8500577807426453, 0.04760027676820755]",dynasent_r1
On the Corner of Coventry and Mayfield Road its one of those places you can drive by all the time and never venture into.,neutral,neutral,True,neutral,"[0.03637824207544327, 0.9499101638793945, 0.013711572624742985]",dynasent_r1
"If somebody was bored and ... decided to make a dull , pretentious version of Jesus ' Son , they 'd come up with something like Bart Freundlich 's World Traveler .",negative,negative,True,negative,"[0.9897782206535339, 0.007218293845653534, 0.0030034335795789957]",sst_local
"Collateral Damage is , despite its alleged provocation post-9 \/ 11 , an antique , in the end .",negative,negative,True,negative,"[0.887011706829071, 0.11033111065626144, 0.0026572158094495535]",sst_local
"I thought, ""I guess you can order food at the bar for some reason.""",neutral,neutral,True,neutral,"[0.021203776821494102, 0.9316663146018982, 0.04712985083460808]",dynasent_r2
"Feels like one of those contrived , only-in - Hollywood productions where name actors deliver big performances created for the sole purpose of generating Oscar talk .",negative,negative,True,negative,"[0.938048779964447, 0.061061859130859375, 0.0008893127669580281]",sst_local
The only problem this caused was that we still needed room for dessert.,positive,positive,True,positive,"[0.2730090916156769, 0.10266406089067459, 0.624326765537262]",dynasent_r1
It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .,positive,positive,True,positive,"[0.007186387665569782, 0.07607859373092651, 0.916735053062439]",sst_local
A cop story that understands the medium amazingly well .,positive,positive,True,positive,"[6.777936505386606e-05, 7.05995989846997e-05, 0.9998615980148315]",sst_local
"Even by dumb action-movie standards , Ballistic : Ecks vs. Sever is a dumb action movie .",negative,negative,True,negative,"[0.9895517230033875, 0.009696844033896923, 0.0007513978634960949]",sst_local
**Do not come here if you're tight on time!,negative,negative,True,negative,"[0.9791818857192993, 0.0054601384326815605, 0.015358016826212406]",dynasent_r1
I do think that some of the girls that work here are bitches though.,negative,negative,True,negative,"[0.9985540509223938, 0.0001835033908719197, 0.001262402511201799]",dynasent_r1
"Despite a blue-chip cast and a provocative title , writer-director Peter Mattei 's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy .",negative,negative,True,negative,"[0.7913877964019775, 0.20591314136981964, 0.002699122531339526]",sst_local
Called warranty company Old Republic and they sent AM/PM PLUMBING and got the run around for 2 days.,negative,negative,True,negative,"[0.9845924973487854, 0.009000151418149471, 0.0064073968678712845]",dynasent_r1
"The hotel salon had told me I could only use the extensions they sold, which for me was a huge risk with a matching color and they wanted an unreasonable price.",negative,negative,True,negative,"[0.9964935183525085, 0.0005559228593483567, 0.002950511174276471]",dynasent_r1
Surprised this outfit hasn't been sued out of existence yet.,negative,negative,True,negative,"[0.9176419377326965, 0.006835300475358963, 0.0755227655172348]",dynasent_r1
This film 's relationship to actual tension is the same as what Christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,negative,negative,True,negative,"[0.9494822025299072, 0.04935618117451668, 0.001161621999926865]",sst_local
My room smells like smoke and it's non-smoking!,negative,negative,True,negative,"[0.9922509789466858, 0.0010733144590631127, 0.006675718817859888]",dynasent_r1
This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences .,positive,positive,True,positive,"[2.0105646399315447e-05, 0.000588541675824672, 0.9993913173675537]",sst_local
Some movies are like a tasty hors-d'oeuvre ; this one is a feast .,positive,positive,True,positive,"[0.0015366015722975135, 0.003242382314056158, 0.995220959186554]",sst_local
"Cry havoc and let slip the dogs of cheese , indeed .",neutral,neutral,True,neutral,"[0.3952053487300873, 0.5409321188926697, 0.06386253237724304]",sst_local
"The service is alright, nothing special. It is great.",positive,neutral,False,positive,"[0.0025612879544496536, 0.00014289934188127518, 0.9972957968711853]",dynasent_r2
"We had been to a dealership prior to checking out Coulter that made me want to take a bath when I left, they were so slimy.",negative,negative,True,negative,"[0.9889546632766724, 0.0016488588880747557, 0.009396510198712349]",dynasent_r1
Today was spinach and sesame.,neutral,neutral,True,neutral,"[0.0007427060045301914, 0.9753320813179016, 0.023925183340907097]",dynasent_r1
"This one is right near my house and it got good reviews on here, so I decided to give them a try.",positive,positive,True,positive,"[0.00028760600253008306, 0.21040664613246918, 0.7893056869506836]",dynasent_r1
Previously the receptionist and groomers were pretty condescending about how I would request to have Jack cut (shaved) not your typical yorkie cut.,negative,negative,True,negative,"[0.995729386806488, 0.0009269639267586172, 0.003343715099617839]",dynasent_r1
I was expecting a cold hard casserole and I wasn't disappointed,negative,negative,True,negative,"[0.9711403250694275, 0.02207266539335251, 0.0067870584316551685]",dynasent_r2
"Acting , particularly by Tambor , almost makes `` Never Again '' worthwhile , but -LRB- writer\/director -RRB- Schaeffer should follow his titular advice",negative,negative,True,negative,"[0.6575198769569397, 0.3015998601913452, 0.040880296379327774]",sst_local
There were 14 of us in our party and we had made 730pm reservations well in advance.,neutral,neutral,True,neutral,"[0.0004612496995832771, 0.9603726267814636, 0.03916614502668381]",dynasent_r1
I am not new to Chandler and needed to find a nail salon.,neutral,neutral,True,neutral,"[0.000864549248944968, 0.9882832169532776, 0.010852267034351826]",dynasent_r2
My group of 40 - 50 somethings came in for a birthday celebration.,neutral,neutral,True,neutral,"[0.00024023080186452717, 0.9258844256401062, 0.07387536764144897]",dynasent_r1
`` its successes are also tempered with elements which prove the direct antithesis of what it gets right . '',neutral,negative,False,negative,"[0.5839173197746277, 0.3876517713069916, 0.028430934995412827]",sst_local
I will say though that they were pretty nice.,positive,positive,True,positive,"[0.00039297592593356967, 0.0001486906548961997, 0.999458372592926]",dynasent_r1
One thing I hate is rooms that smell old and musty or when you check-in after a long day of travel and something doesn't work.,negative,negative,True,negative,"[0.9240987300872803, 0.07413055002689362, 0.001770678092725575]",dynasent_r1
One critique: the girl at the front desk *could* be a little more friendly and knowledgeable about the product line. she needs to fix up,negative,negative,True,negative,"[0.9972130656242371, 0.0003884066245518625, 0.0023986087180674076]",dynasent_r2
"I decided to start with the African peanut stew which consists of sweet potatoes, ginger, and coriander.",neutral,neutral,True,neutral,"[0.00026103309937752783, 0.9607580304145813, 0.038980960845947266]",dynasent_r1
Ever since I came back from Ireland I've been looking for a place that comes close to traditional Irish food only to be disappointed.,negative,negative,True,negative,"[0.9966049194335938, 0.0005741959903389215, 0.00282092927955091]",dynasent_r1
It's hard to find a good taco place in Scottsdale that isn't completely Americanized.,negative,negative,True,negative,"[0.6131829023361206, 0.3797350227832794, 0.007082072086632252]",dynasent_r1
"Involving at times , but lapses quite casually into the absurd .",negative,neutral,False,neutral,"[0.3321804106235504, 0.47945013642311096, 0.18836943805217743]",sst_local
I bought the #9 pastrami and provologne but after the pastrami she put turkey instead of provologne.,negative,negative,True,negative,"[0.9507288932800293, 0.04534664750099182, 0.0039244769141077995]",dynasent_r1
Forty minutes later was delivered a well done hamburger.,negative,negative,True,negative,"[0.9753393530845642, 0.007969689555466175, 0.0166909359395504]",dynasent_r1
"Who knows what exactly Godard is on about in this film , but his words and images do n't have to add up to mesmerize you .",positive,positive,True,positive,"[0.0019509324338287115, 0.020075339823961258, 0.9779737591743469]",sst_local
"They have a daily bread selection, and also a different specialty bread for each day of the week. The bread is really bad.",negative,negative,True,negative,"[0.9992117881774902, 0.00010307108459528536, 0.0006851545767858624]",dynasent_r2
I answered that it was okay thank you.,positive,neutral,False,neutral,"[0.0014726949157193303, 0.6463548541069031, 0.35217246413230896]",dynasent_r1
I think her name was Kelsey.,neutral,neutral,True,neutral,"[0.0006551704718731344, 0.9748722314834595, 0.024472568184137344]",dynasent_r1
"What Full Frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",positive,positive,True,positive,"[0.0023355125449597836, 0.14889082312583923, 0.848773717880249]",sst_local
"An earnest , heartrending look at the divide between religious fundamentalists and their gay relatives .",positive,positive,True,positive,"[0.0003611345309764147, 0.0160817950963974, 0.9835571050643921]",sst_local
Falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n't funny .,negative,negative,True,negative,"[0.8948439359664917, 0.10278532654047012, 0.0023707158397883177]",sst_local
We will go back to the past next time we are in town.,neutral,positive,False,positive,"[0.0006046047783456743, 0.06332092732191086, 0.9360744953155518]",dynasent_r2
I took my husband here to zap off some broken capillaries around his nose and under his eyes before our wedding.,neutral,neutral,True,neutral,"[0.0003328996244817972, 0.9518879652023315, 0.047779131680727005]",dynasent_r1
Too bad they don't offer Coke Zero instead of Pepsi products.,negative,negative,True,negative,"[0.9981805086135864, 0.00047074121539480984, 0.0013488202821463346]",dynasent_r1
I have nothing to say against the restaurant/staff/food.,positive,positive,True,positive,"[0.004918994847685099, 0.060112711042165756, 0.9349682331085205]",dynasent_r1
She illustrated professionalism and customer service.,positive,positive,True,positive,"[5.5828713811933994e-05, 9.098949522012845e-05, 0.999853253364563]",dynasent_r1
"Britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .",positive,positive,True,positive,"[0.00420121755450964, 0.12710751593112946, 0.8686913251876831]",sst_local
"Our second visit was for my birthday, meal service was starting off great.",positive,positive,True,positive,"[0.0011552547803148627, 9.798103565117344e-05, 0.9987467527389526]",dynasent_r1
Has a shambling charm ... a cheerfully inconsequential diversion .,positive,positive,True,positive,"[0.0012896191328763962, 0.05326873064041138, 0.9454416632652283]",sst_local
"... the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .",negative,negative,True,negative,"[0.8896932601928711, 0.10853573679924011, 0.0017709817038848996]",sst_local
The film is a travesty of the genre and even as spoof takes itself too seriously .,negative,negative,True,negative,"[0.9970493316650391, 0.0026521440595388412, 0.0002984834718517959]",sst_local
"There have been so many terrible things in this year of 2020, but the store has not lost its touch.",positive,positive,True,positive,"[0.007175302132964134, 0.0018082327442243695, 0.9910165071487427]",dynasent_r2
The fact that The Rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .,positive,positive,True,positive,"[0.00043715379433706403, 0.0003301349061075598, 0.9992327690124512]",sst_local
I get my eggs over hard usually so I was surprised by this.,neutral,neutral,True,neutral,"[0.2633841037750244, 0.6019437313079834, 0.13467222452163696]",dynasent_r2
"Finally, my boyfriend is currently in the hospital and cannot stomach the hospital's food.",negative,negative,True,negative,"[0.7464081645011902, 0.2506237328052521, 0.0029680663719773293]",dynasent_r1
Drove over to Precision based on Yelp.,neutral,neutral,True,neutral,"[0.0004268840712029487, 0.9708455204963684, 0.028727669268846512]",dynasent_r1
I've been sitting in this unbelievable restaurant,positive,positive,True,positive,"[0.0001908300764625892, 0.002367662964388728, 0.9974415302276611]",dynasent_r2
"Cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing .",positive,positive,True,positive,"[3.931398532586172e-05, 0.00022928926046006382, 0.9997313618659973]",sst_local
"Please work on your ganache or filling and please make sure there is available flavors, especially on a 3 day (MLK) weekend!",negative,negative,True,negative,"[0.9806246161460876, 0.01788073033094406, 0.001494630123488605]",dynasent_r1
So I would literally stay anywhere else in las Vegas but here.,negative,negative,True,negative,"[0.5507847666740417, 0.011653554625809193, 0.43756163120269775]",dynasent_r1
"Admittedly, the service was slow.",negative,negative,True,negative,"[0.9991071820259094, 0.00013122285599820316, 0.0007615462527610362]",dynasent_r1
Advised Showtime Tours at 230pm we are ready to leave airport and be transported to Flamingo Hotel.,neutral,neutral,True,neutral,"[0.0005219086888246238, 0.9786712527275085, 0.02080681547522545]",dynasent_r1
"Well before it 's over , Beijing Bicycle begins spinning its wheels .",neutral,neutral,True,neutral,"[0.10363711416721344, 0.7229212522506714, 0.17344164848327637]",sst_local
-Resort fees.,neutral,neutral,True,neutral,"[0.015062681399285793, 0.9766121506690979, 0.008325212635099888]",dynasent_r1
I would give it five stars ... if the stars go to one hundred.,negative,positive,False,positive,"[0.3110673725605011, 0.013422155752778053, 0.6755104660987854]",dynasent_r2
When I walked in I honestly couldn't decide what I wanted cuz again I'm not about bagels at all.,negative,neutral,False,neutral,"[0.005553601309657097, 0.981389582157135, 0.013056864961981773]",dynasent_r1
"I opened my sandwich at work to see a Classic bun, lettuce, tomato, and mayo.",neutral,neutral,True,neutral,"[0.004981229547411203, 0.9717123508453369, 0.02330644242465496]",dynasent_r1
The only element of suspense is whether the movie will change titles or distributors again before the closing credits roll .,negative,negative,True,negative,"[0.7532583475112915, 0.23939388990402222, 0.007347744423896074]",sst_local
I ordered chick Pad Thai .,neutral,neutral,True,neutral,"[0.0007332965033128858, 0.9763380885124207, 0.022928660735487938]",dynasent_r1
No prob!,positive,neutral,False,neutral,"[0.0029013885650783777, 0.5495159029960632, 0.4475827217102051]",dynasent_r1
A potent allegorical love story .,positive,positive,True,positive,"[0.0001226217718794942, 0.009581321850419044, 0.990295946598053]",sst_local
The place was very dirty.,negative,negative,True,negative,"[0.999240517616272, 0.00011227210779907182, 0.0006471867673099041]",dynasent_r2
How anyone over the age of 2 can stomach the touchy-feely message this preachy produce promotes is beyond us .,neutral,negative,False,negative,"[0.9767048358917236, 0.004388654604554176, 0.018906470388174057]",sst_local
"Mastros ruined steak for me, talk about melt in your mouth.",positive,positive,True,positive,"[0.11623647063970566, 0.008420412428677082, 0.8753430843353271]",dynasent_r1
"With the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",positive,neutral,False,neutral,"[0.011260844767093658, 0.5716691017150879, 0.41707003116607666]",sst_local
"Generally, I love Taco Bell.",positive,positive,True,positive,"[4.53744396509137e-05, 0.00013371987733989954, 0.99982088804245]",dynasent_r1
"This is a great subject for a movie , but Hollywood has squandered the opportunity , using it as a prop for warmed-over melodrama and the kind of choreographed mayhem that director John Woo has built his career on .",negative,negative,True,negative,"[0.9310669898986816, 0.06763648241758347, 0.0012964727357029915]",sst_local
"We had a local independent Mercedes shop do a PPI a few months ago, and they came back with a laundry list of items that *needed* to be replaced (the sending units and fuel tank were Not on the list...), which was contradictory to the PPI done at the Mercedes repair shop and private dealership in Las Vegas where purchased.",negative,negative,True,negative,"[0.9590219259262085, 0.03858701512217522, 0.0023911132011562586]",dynasent_r1
Thought it would be nice to take my husband to dinner.,positive,neutral,False,neutral,"[0.0005619963048957288, 0.6472731232643127, 0.3521648943424225]",dynasent_r1
It was nice to have a restaurant that didn't serve pizza in the top five.,positive,positive,True,positive,"[0.0022407183423638344, 0.014527230523526669, 0.9832321405410767]",dynasent_r1
This place is aweful.,negative,negative,True,positive,"[0.023451419547200203, 0.06994635611772537, 0.9066022038459778]",dynasent_r1
"Like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .",negative,negative,True,negative,"[0.9329226016998291, 0.06569810956716537, 0.001379248104058206]",sst_local
Standard car dealership tactics but it's a little intimidating for someone to walk up and there are about 5 dudes waiting to pounce.,negative,negative,True,negative,"[0.9961052536964417, 0.0007017317111603916, 0.0031929141841828823]",dynasent_r1
These people would n't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance .,negative,negative,True,negative,"[0.9934645295143127, 0.0026440590154379606, 0.0038913902826607227]",sst_local
I order one for them to split.,neutral,neutral,True,neutral,"[0.000668357708491385, 0.9711810350418091, 0.028150588274002075]",dynasent_r1
I was faced with a traumatic event where my eyelash extensions was ripped out by an eyebrow waxer.,negative,negative,True,negative,"[0.9908736944198608, 0.006197802256792784, 0.002928487490862608]",dynasent_r1
"I have been going to enjoi biweekly for a full set, pedi and eyebrow wax for 2 months now.",neutral,neutral,True,neutral,"[0.0004384464118629694, 0.8221961259841919, 0.17736542224884033]",dynasent_r1
My bf stops by the next day.,neutral,neutral,True,neutral,"[0.0008050095057114959, 0.9323329329490662, 0.0668620690703392]",dynasent_r1
Let me start by saying the food is good.,positive,positive,True,positive,"[9.236603364115581e-05, 3.1859413866186514e-05, 0.9998757839202881]",dynasent_r1
"You will laugh at yourself for coming all the way out here, as I did recently, and laugh at the furniture.",negative,negative,True,negative,"[0.4867657721042633, 0.15739820897579193, 0.3558359444141388]",dynasent_r1
"Without double checking or asking me to show her the wallet I was looking for, she immediately told me, ""No, we don't have that wallet here.",negative,negative,True,negative,"[0.9915837049484253, 0.005610997322946787, 0.002805270254611969]",dynasent_r1
"Two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more 's the pity .",neutral,negative,False,negative,"[0.8733795285224915, 0.12419192492961884, 0.002428507898002863]",sst_local
The appetizers looked great but we never would have been able eat it all!,positive,neutral,False,positive,"[0.0009258841164410114, 0.0001476218894822523, 0.9989264607429504]",dynasent_r1
This shop WILL TAKE ADVANTAGE OF YOU of they know they can get away with it.,negative,negative,True,negative,"[0.9897851347923279, 0.0005339072085916996, 0.009680944494903088]",dynasent_r1
I tried to read the time on my watch .,negative,neutral,False,neutral,"[0.005727632436901331, 0.9857046604156494, 0.008567700162529945]",sst_local
The crew also never tried to 'upsell' procedures.,positive,positive,True,positive,"[0.016704877838492393, 0.0037437069695442915, 0.9795514345169067]",dynasent_r1
I was highly recommended to a great realtor that honestly did a fantastic job for me.,positive,positive,True,positive,"[0.0005343126249499619, 0.00013665448932442814, 0.9993290901184082]",dynasent_r1
"Just like every other Seagal movie , only louder and without that silly ponytail .",neutral,negative,False,negative,"[0.9508954882621765, 0.046382032334804535, 0.002722437959164381]",sst_local
My bff and I went on a Tuesday night at 730pm.,neutral,neutral,True,neutral,"[0.0003541707992553711, 0.9558861255645752, 0.04375975951552391]",dynasent_r1
"Wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly -LRB- like one of Hubert 's punches -RRB- , but it should go down smoothly enough with popcorn .",positive,negative,False,negative,"[0.54319828748703, 0.347810298204422, 0.10899140685796738]",sst_local
"When the plot kicks in , the film loses credibility .",negative,negative,True,negative,"[0.9676002264022827, 0.03157801181077957, 0.000821707071736455]",sst_local
"As an actor , The Rock is aptly named .",negative,positive,False,positive,"[0.0008448746521025896, 0.015184101648628712, 0.9839710593223572]",sst_local
The best way to hope for any chance of enjoying this film is by lowering your expectations .,negative,negative,True,negative,"[0.9281850457191467, 0.06979811936616898, 0.0020167315378785133]",sst_local
